gene_id	ERR458494_1	ERR458493_1	ERR458493_2	ERR458494_2
YNL022C	27	32	32	27
YNL021W	55	40	40	55
YNL020C	83	57	57	83
YNL019C	0	2	2	0
YNL018C	1	3	3	1
YNL017C	1	0	0	1
tI(AAU)N2	0	0	0	0
YNL016W	314	332	332	314
YNL015W	61	69	69	61
YNL014W	23	23	23	23
YNL013C	3	4	4	3
YNL012W	11	10	10	11
YNL011C	41	49	49	41
YNL010W	158	162	162	158
YNL009W	15	14	14	15
YNL008C	30	38	38	30
YNL007C	194	214	214	194
YNL006W	63	70	70	63
YNL005C	48	66	66	48
YNL004W	150	149	149	150
YNL003C	76	64	64	76
YNL002C	56	66	66	56
YNL001W	28	29	29	28
YNR001C	345	399	399	345
YNR001W-A	0	0	0	0
tP(AGG)N	0	0	0	0
tN(GUU)N2	1	0	0	1
YNR002C	45	47	47	45
YNR003C	30	36	36	30
YNR003W-A	10	7	7	10
YNR004W	10	10	10	10
YNR005C	12	10	10	12
YNR006W	109	115	115	109
YNR007C	31	44	44	31
YNR008W	52	90	90	52
YNR009W	27	25	25	27
YNR010W	7	7	7	7
YNR011C	35	31	31	35
YNR012W	15	14	14	15
YNR013C	171	169	169	171
YNR014W	104	115	115	104
YNR015W	53	47	47	53
YNR016C	734	753	753	734
YNR017W	200	236	236	200
YNR018W	144	137	137	144
YNR019W	165	165	165	165
YNR020C	34	45	45	34
YNR021W	141	133	133	141
YNR022C	35	32	32	35
YNR023W	34	20	20	34
YNR024W	17	18	18	17
YNR025C	17	13	13	17
YNR026C	52	47	47	52
YNR027W	46	50	50	46
YNR028W	51	57	57	51
YNR029C	41	60	60	41
YNR030W	51	68	68	51
YNR031C	109	107	107	109
YNR032W	52	43	43	52
YNR032C-A	15	12	12	15
YNR033W	98	113	113	98
YNR034W	30	41	41	30
YNR034W-A	77	84	84	77
YNR035C	198	202	202	198
YNR036C	222	268	268	222
YNR037C	70	64	64	70
YNR038W	24	16	16	24
YNR039C	34	51	51	34
YNR040W	26	22	22	26
YNR041C	112	96	96	112
YNR042W	39	29	29	39
YNR043W	159	193	193	159
YNR044W	28	50	50	28
YNR045W	46	50	50	46
YNR046W	83	84	84	83
YNR047W	40	45	45	40
YNR048W	15	19	19	15
YNR049C	52	36	36	52
YNR050C	218	238	238	218
snR49	3	10	10	3
YNR051C	134	134	134	134
YNR052C	107	108	108	107
YNR053C	34	31	31	34
snR191	0	1	1	0
YNR054C	26	21	21	26
tL(UAA)N	0	0	0	0
YNR055C	112	119	119	112
YNR056C	18	21	21	18
YNR057C	19	14	14	19
YNR058W	9	22	22	9
YNR059W	51	54	54	51
YNR060W	31	32	32	31
YNR061C	65	59	59	65
YNR062C	6	9	9	6
YNR063W	9	2	2	9
YNR064C	5	7	7	5
YNR065C	47	46	46	47
YNR066C	3	4	4	3
YNR067C	119	99	99	119
YNR068C	6	11	11	6
YNR069C	7	13	13	7
YNR070W	34	29	29	34
YNR071C	7	6	6	7
YNR072W	9	11	11	9
YNR073C	9	11	11	9
YNR074C	33	32	32	33
YNR075W	19	13	13	19
YNR075C-A	6	1	1	6
YNR076W	0	0	0	0
YNR077C	0	0	0	0
YOL166W-A	0	0	0	0
YOL166C	0	0	0	0
YOL165C	0	1	1	0
YOL164W-A	3	4	4	3
YOL164W	63	56	56	63
YOL163W	1	6	6	1
YOL162W	5	3	3	5
YOL161C	0	0	0	0
YOL160W	1	0	0	1
YOL159C-A	2	8	8	2
YOL159C	23	25	25	23
YOL158C	372	347	347	372
YOL157C	5	4	4	5
YOL156W	6	4	4	6
YOL155W-A	0	0	0	0
YOL155C	408	399	399	408
YOL154W	21	17	17	21
YOL153C	81	83	83	81
YOL152W	21	30	30	21
YOL151W	47	56	56	47
YOL150C	18	13	13	18
YOL149W	40	42	42	40
YOL148C	55	50	50	55
YOL147C	46	63	63	46
YOL146W	15	15	15	15
YOL145C	72	117	117	72
YOL144W	18	27	27	18
YOL143C	430	395	395	430
YOL142W	33	32	32	33
YOL141W	0	2	2	0
YOL140W	19	21	21	19
YOL139C	349	357	357	349
YOL138C	59	44	44	59
YOL137W	26	25	25	26
YOL136C	76	94	94	76
YOL135C	23	24	24	23
YOL134C	53	50	50	53
YOL133W	66	72	72	66
YOL132W	1	3	3	1
YOL131W	2	0	0	2
YOL130W	175	186	186	175
YOL129W	167	176	176	167
YOL128C	8	5	5	8
YOL127W	1419	1479	1479	1419
YOL126C	249	281	281	249
YOL125W	38	30	30	38
YOL124C	19	22	22	19
YOL123W	290	281	281	290
YOL122C	93	81	81	93
YOL121C	923	1032	1032	923
YOL120C	1632	1641	1641	1632
YOL119C	48	55	55	48
YOL118C	2	5	5	2
YOL117W	14	22	22	14
YOL116W	48	39	39	48
YOL115W	52	33	33	52
YOL114C	7	8	8	7
YOL113W	94	94	94	94
YOL112W	48	37	37	48
YOL111C	81	69	69	81
YOL110W	73	44	44	73
YOL109W	453	465	465	453
tG(UCC)O	0	0	0	0
YOL108C	23	17	17	23
YOL107W	19	14	14	19
YOL106W	4	2	2	4
tT(AGU)O1	0	0	0	0
YOL105C	52	49	49	52
YOL104C	4	8	8	4
YOL103W-B	6	6	6	6
YOL103W-A	6	5	5	6
YOL103W	89	96	96	89
YOL102C	15	21	21	15
YOL101C	31	46	46	31
YOL100W	53	55	55	53
YOL099C	6	17	17	6
YOL098C	110	122	122	110
snR58	1	0	0	1
YOL097W-A	3	0	0	3
YOL097C	246	262	262	246
YOL096C	45	53	53	45
YOL095C	15	10	10	15
YOL094C	24	24	24	24
YOL093W	36	40	40	36
YOL092W	105	82	82	105
YOL091W	1	1	1	1
YOL090W	45	53	53	45
YOL089C	28	23	23	28
YOL088C	48	39	39	48
YOL087C	199	212	212	199
YOL086W-A	29	31	31	29
YOL086C	17983	18038	18038	17983
YOL085W-A	1	3	3	1
YOL085C	2	3	3	2
YOL084W	11	5	5	11
YOL083W	29	18	18	29
YOL083C-A	7	2	2	7
YOL082W	120	114	114	120
YOL081W	122	122	122	122
YOL080C	14	16	16	14
YOL079W	6	8	8	6
YOL078W	27	21	21	27
YOL077W-A	33	22	22	33
YOL077C	86	71	71	86
YOL076W	21	24	24	21
YOL075C	30	26	26	30
YOL073C	72	48	48	72
YOL072W	29	36	36	29
YOL071W	28	27	27	28
YOL070C	75	76	76	75
YOL069W	14	16	16	14
YOL068C	82	94	94	82
YOL067C	32	25	25	32
YOL066C	41	36	36	41
YOL065C	40	37	37	40
YOL064C	138	143	143	138
YOL063C	42	59	59	42
YOL062C	173	188	188	173
YOL061W	179	159	159	179
YOL060C	165	168	168	165
YOL059W	336	343	343	336
YOL058W	96	106	106	96
YOL057W	70	79	79	70
YOL056W	43	50	50	43
YOL055C	31	33	33	31
tG(GCC)O1	0	0	0	0
tN(GUU)O1	0	0	0	0
YOL054W	38	41	41	38
YOL053W	40	49	49	40
YOL052C-A	60	41	41	60
YOL052C	64	60	60	64
snR81	3	3	3	3
YOL051W	101	126	126	101
YOL050C	5	9	9	5
YOL049W	127	122	122	127
YOL048C	45	49	49	45
YOL047C	14	15	15	14
YOL046C	9	10	10	9
YOL045W	84	80	80	84
YOL044W	18	19	19	18
YOL043C	40	41	41	40
YOL042W	26	20	20	26
YOL041C	32	54	54	32
YOL040C	992	982	982	992
YOL039W	660	671	671	660
YOL038C-A	2	0	0	2
YOL038W	347	370	370	347
YOL037C	1	5	5	1
YOL036W	88	87	87	88
YOL035C	22	14	14	22
snR50	0	3	3	0
YOL034W	14	16	16	14
YOL033W	26	28	28	26
YOL032W	36	29	29	36
YOL031C	45	54	54	45
YOL030W	289	271	271	289
YOL029C	31	47	47	31
YOL028C	42	28	28	42
YOL027C	79	92	92	79
YOL026C	67	72	72	67
tS(GCU)O	0	0	0	0
YOL025W	17	19	19	17
YOL024W	0	1	1	0
YOL023W	24	20	20	24
YOL022C	61	51	51	61
tG(GCC)O2	0	0	0	0
YOL021C	89	112	112	89
YOL020W	123	129	129	123
tY(GUA)O	0	0	0	0
YOL019W-A	0	0	0	0
YOL019W	62	69	69	62
YOL018C	83	66	66	83
YOL017W	11	14	14	11
YOL016C	590	557	557	590
YOL015W	13	11	11	13
YOL014W	32	32	32	32
YOL013W-B	0	1	1	0
YOL013W-A	4	1	1	4
tP(UGG)O1	2	1	1	2
YOL013C	70	95	95	70
YOL012C	84	97	97	84
YOL011W	47	52	52	47
YOL010W	13	16	16	13
YOL009C	16	21	21	16
YOL008W	11	11	11	11
YOL007C	69	57	57	69
YOL006C	38	40	40	38
YOL005C	80	67	67	80
YOL004W	224	236	236	224
YOL003C	25	31	31	25
YOL002C	100	99	99	100
YOL001W	27	14	14	27
YOR001W	45	44	44	45
YOR002W	127	97	97	127
YOR003W	33	23	23	33
YOR004W	26	27	27	26
YOR005C	35	25	25	35
YOR006C	36	24	24	36
YOR007C	468	467	467	468
tR(ACG)O	0	0	0	0
YOR008C	185	181	181	185
YOR008C-A	0	0	0	0
YOR008W-B	0	1	1	0
YOR009W	39	61	61	39
YOR010C	15	15	15	15
YOR011W	31	34	34	31
tT(AGU)O2	0	0	0	0
YOR011W-A	0	0	0	0
YOR012W	11	12	12	11
YOR013W	13	9	9	13
YOR014W	179	164	164	179
YOR015W	41	43	43	41
YOR016C	36	38	38	36
YOR017W	27	23	23	27
YOR018W	112	102	102	112
YOR019W	43	29	29	43
YOR020C	211	180	180	211
YOR020W-A	45	33	33	45
YOR021C	101	112	112	101
YOR022C	18	25	25	18
YOR023C	90	83	83	90
YOR024W	0	0	0	0
YOR025W	47	54	54	47
YOR026W	13	27	27	13
YOR027W	354	365	365	354
YOR028C	36	34	34	36
YOR029W	0	2	2	0
YOR030W	27	19	19	27
YOR031W	21	22	22	21
YOR032C	24	19	19	24
YOR032W-A	1	2	2	1
YOR033C	43	52	52	43
YOR034C	31	27	27	31
YOR034C-A	4	2	2	4
YOR035C	71	68	68	71
YOR036W	76	110	110	76
YOR037W	24	31	31	24
YOR038C	28	45	45	28
YOR039W	68	70	70	68
YOR040W	18	40	40	18
snR9	6	14	14	6
YOR041C	44	43	43	44
YOR042W	261	263	263	261
snR62	3	3	3	3
YOR043W	113	110	110	113
YOR044W	17	10	10	17
YOR045W	102	101	101	102
YOR046C	124	131	131	124
YOR047C	49	42	42	49
YOR048C	96	77	77	96
YOR049C	54	42	42	54
YOR050C	22	15	15	22
YOR051C	92	125	125	92
YOR052C	86	101	101	86
YOR053W	65	69	69	65
YOR054C	133	138	138	133
YOR055W	15	11	11	15
YOR056C	52	50	50	52
YOR057W	35	31	31	35
YOR058C	24	20	20	24
tK(UUU)O	0	0	0	0
YOR059C	47	73	73	47
YOR060C	23	25	25	23
YOR061W	162	151	151	162
YOR062C	45	30	30	45
YOR063W	4514	4555	4555	4514
YOR064C	10	12	12	10
YOR065W	91	85	85	91
YOR066W	23	34	34	23
YOR067C	56	46	46	56
YOR069W	58	56	56	58
YOR068C	6	9	9	6
YOR070C	35	41	41	35
YOR071C	44	38	38	44
YOR072W	0	1	1	0
YOR072W-A	3	2	2	3
tP(UGG)O2	0	0	0	0
YOR072W-B	0	0	0	0
YOR073W	19	20	20	19
YOR074C	38	44	44	38
YOR073W-A	8	7	7	8
YOR075W	18	20	20	18
YOR076C	29	22	22	29
YOR077W	18	22	22	18
YOR078W	36	22	22	36
YOR079C	79	97	97	79
YOR080W	30	36	36	30
YOR081C	40	44	44	40
YOR082C	5	8	8	5
YOR083W	43	37	37	43
YOR084W	53	46	46	53
YOR085W	136	106	106	136
YOR086C	266	265	265	266
tN(GUU)O2	0	0	0	0
YOR087W	68	58	58	68
YOR089C	142	157	157	142
YOR090C	85	95	95	85
YOR091W	56	59	59	56
YOR092W	72	66	66	72
YOR093C	31	41	41	31
YOR094W	16	17	17	16
YOR095C	75	66	66	75
YOR096W	790	872	872	790
YOR097C	28	28	28	28
YOR098C	78	80	80	78
YOR099W	266	252	252	266
YOR100C	4	4	4	4
YOR101W	79	66	66	79
YOR102W	35	41	41	35
YOR103C	37	43	43	37
YOR104W	35	37	37	35
YOR105W	13	12	12	13
YOR106W	37	45	45	37
YOR107W	21	13	13	21
YOR108W	124	126	126	124
YOR108C-A	31	34	34	31
YOR109W	106	115	115	106
YOR110W	57	41	41	57
YOR111W	14	18	18	14
YOR112W	45	32	32	45
YOR113W	47	40	40	47
YOR114W	7	8	8	7
YOR115C	34	40	40	34
YOR116C	107	103	103	107
YOR117W	259	256	256	259
YOR118W	42	53	53	42
YOR119C	30	31	31	30
YOR120W	91	89	89	91
YOR121C	41	29	29	41
YOR122C	444	414	414	444
YOR123C	137	136	136	137
YOR124C	153	125	125	153
YOR125C	57	55	55	57
YOR126C	21	16	16	21
YOR127W	85	82	82	85
YOR128C	414	461	461	414
YOR129C	11	25	25	11
YOR130C	64	43	43	64
tD(GUC)O	1	0	0	1
YOR131C	50	53	53	50
YOR132W	143	143	143	143
YOR133W	186	236	236	186
YOR134W	19	25	25	19
YOR135C	62	56	56	62
YOR136W	364	394	394	364
YOR137C	34	25	25	34
YOR138C	93	100	100	93
YOR139C	7	5	5	7
YOR140W	34	47	47	34
YOR141C	53	58	58	53
YOR142W	218	191	191	218
tG(CCC)O	0	0	0	0
YOR142W-B	1	0	0	1
YOR142W-A	0	0	0	0
YOR143C	7	14	14	7
YOR144C	9	13	13	9
YOR145C	53	64	64	53
YOR146W	30	35	35	30
YOR147W	24	28	28	24
YOR148C	17	21	21	17
YOR149C	20	39	39	20
YOR150W	38	47	47	38
YOR151C	404	380	380	404
YOR152C	7	7	7	7
YOR153W	1039	1087	1087	1039
YOR154W	11	19	19	11
YOR155C	120	115	115	120
YOR156C	21	30	30	21
YOR157C	212	240	240	212
YOR158W	37	55	55	37
YOR159C	42	31	31	42
YOR160W	44	48	48	44
YOR161C	154	142	142	154
YOR161W-A	7	21	21	7
YOR161W-B	36	39	39	36
YOR161C-C	2	3	3	2
YOR162C	30	41	41	30
YOR163W	75	78	78	75
YOR164C	57	45	45	57
YOR165W	88	94	94	88
YOR166C	16	20	20	16
YOR167C	549	566	566	549
YOR168W	189	191	191	189
YOR169C	40	50	50	40
YOR170W	9	6	6	9
YOR171C	66	65	65	66
YOR172W	56	46	46	56
YOR173W	62	69	69	62
YOR174W	35	34	34	35
YOR175C	99	128	128	99
YOR176W	119	128	128	119
tV(AAC)O	0	0	0	0
YOR177C	2	1	1	2
YOR178C	107	91	91	107
YOR179C	28	26	26	28
YOR180C	11	18	18	11
YOR181W	292	243	243	292
YOR182C	253	284	284	253
YOR183W	0	1	1	0
YOR184W	259	243	243	259
snR36	0	1	1	0
YOR185C	62	72	72	62
YOR186W	3	0	0	3
YOR186C-A	1	0	0	1
YOR187W	315	303	303	315
YOR188W	38	31	31	38
YOR189W	32	26	26	32
YOR190W	7	8	8	7
YOR191W	74	72	72	74
YOR192C	3	12	12	3
YOR192C-C	0	0	0	0
YOR192C-B	3	1	1	3
YOR192C-A	1	0	0	1
tM(CAU)O1	0	0	0	0
YOR193W	14	18	18	14
YOR194C	74	92	92	74
YOR195W	26	16	16	26
YOR196C	77	81	81	77
YOR197W	310	323	323	310
YOR198C	217	215	215	217
YOR199W	10	14	14	10
YOR200W	29	36	36	29
YOR201C	92	84	84	92
YOR202W	203	170	170	203
YOR203W	46	34	34	46
YOR204W	146	144	144	146
YOR205C	19	17	17	19
YOR206W	30	40	40	30
YOR207C	124	138	138	124
YOR208W	86	95	95	86
YOR209C	244	222	222	244
YOR210W	51	46	46	51
YOR211C	57	49	49	57
YOR212W	168	174	174	168
YOR213C	25	21	21	25
YOR214C	2	0	0	2
YOR215C	59	72	72	59
YOR216C	58	60	60	58
YOR217W	84	78	78	84
YOR218C	39	33	33	39
YOR219C	106	95	95	106
YOR220W	113	114	114	113
YOR221C	65	67	67	65
YOR222W	135	140	140	135
snR35	2	5	5	2
YOR223W	58	68	68	58
YOR224C	121	90	90	121
YOR225W	19	17	17	19
YOR226C	62	62	62	62
YOR227W	111	113	113	111
YOR228C	26	31	31	26
YOR229W	42	44	44	42
YOR230W	597	556	556	597
YOR231W	58	43	43	58
YOR231C-A	4	3	3	4
YOR232W	116	129	129	116
YOR233W	37	42	42	37
YOR234C	267	303	303	267
YOR235W	0	0	0	0
snR17a	0	0	0	0
YOR236W	17	19	19	17
YOR237W	13	13	13	13
YOR238W	29	9	9	29
YOR239W	151	182	182	151
YOR241W	79	63	63	79
YOR242C	1	3	3	1
YOR243C	118	113	113	118
YOR244W	17	34	34	17
YOR245C	44	52	52	44
YOR246C	172	152	152	172
YOR247W	862	854	854	862
YOR248W	545	529	529	545
YOR249C	27	32	32	27
YOR250C	42	44	44	42
YOR251C	76	64	64	76
YOR252W	22	26	26	22
YOR253W	60	43	43	60
YOR254C	179	158	158	179
YOR255W	0	0	0	0
YOR256C	75	85	85	75
YOR257W	24	30	30	24
YOR258W	11	6	6	11
YOR259C	226	228	228	226
YOR260W	111	102	102	111
YOR261C	135	164	164	135
YOR262W	43	47	47	43
YOR263C	12	8	8	12
YOR264W	54	51	51	54
YOR265W	29	35	35	29
YOR266W	14	16	16	14
YOR267C	243	195	195	243
YOR268C	0	1	1	0
YOR269W	14	14	14	14
YOR270C	436	469	469	436
YOR271C	196	233	233	196
snR8	5	9	9	5
YOR272W	60	44	44	60
YOR273C	262	290	290	262
YOR274W	27	25	25	27
YOR275C	60	57	57	60
YOR276W	190	197	197	190
YOR277C	143	143	143	143
snR31	13	7	7	13
snR5	2	4	4	2
YOR278W	16	15	15	16
YOR279C	15	19	19	15
YOR280C	31	31	31	31
YOR281C	71	68	68	71
YOR282W	18	17	17	18
YOR283W	42	40	40	42
YOR284W	19	17	17	19
YOR285W	174	198	198	174
YOR286W	40	46	46	40
YOR287C	1	7	7	1
YOR288C	19	18	18	19
YOR289W	21	28	28	21
tA(UGC)O	0	0	0	0
YOR290C	144	148	148	144
YOR291W	86	113	113	86
YOR292C	42	46	46	42
YOR293W	1020	1080	1080	1020
YOR293C-A	0	1	1	0
YOR294W	46	53	53	46
YOR295W	13	11	11	13
YOR296W	13	21	21	13
YOR297C	19	9	9	19
YOR298W	1	11	11	1
YOR298C-A	425	452	452	425
YOR299W	99	90	90	99
YOR300W	9	9	9	9
YOR301W	54	52	52	54
YOR302W	3	5	5	3
YOR303W	179	159	159	179
YOR304W	75	58	58	75
YOR304C-A	12	9	9	12
YOR305W	30	35	35	30
YOR306C	133	108	108	133
YOR307C	30	32	32	30
YOR308C	10	14	14	10
YOR309C	39	34	34	39
YOR310C	240	253	253	240
YOR311C	81	70	70	81
YOR312C	699	711	711	699
YOR313C	0	2	2	0
YOR314W	0	0	0	0
YOR314W-A	0	0	0	0
YOR315W	20	15	15	20
YOR316C	109	89	89	109
YOR316C-A	0	1	1	0
YOR317W	223	226	226	223
YOR318C	3	1	1	3
YOR319W	21	15	15	21
YOR320C	47	60	60	47
YOR321W	85	76	76	85
YOR322C	102	128	128	102
YOR323C	200	211	211	200
YOR324C	23	40	40	23
YOR325W	5	10	10	5
YOR326W	175	193	193	175
YOR327C	162	158	158	162
YOR328W	42	34	34	42
YOR329C	180	166	166	180
YOR329W-A	3	1	1	3
YOR330C	67	69	69	67
YOR331C	451	514	514	451
YOR332W	667	745	745	667
YOR333C	5	5	5	5
YOR334W	17	15	15	17
YOR335C	387	395	395	387
YOR335W-A	27	19	19	27
YOR336W	44	40	40	44
YOR337W	10	11	11	10
YOR338W	6	2	2	6
YOR339C	2	1	1	2
YOR340C	54	49	49	54
YOR341W	194	202	202	194
YOR342C	47	50	50	47
YOR343C	4	8	8	4
YOR343W-B	7	8	8	7
YOR343W-A	3	2	2	3
tM(CAU)O2	0	0	0	0
YOR344C	47	41	41	47
tP(UGG)O3	0	0	0	0
YOR345C	1	0	0	1
YOR346W	35	32	32	35
YOR347C	158	173	173	158
YOR348C	9	9	9	9
YOR349W	24	17	17	24
YOR350C	21	17	17	21
YOR351C	1	2	2	1
YOR352W	32	37	37	32
YOR353C	68	67	67	68
YOR354C	50	58	58	50
YOR355W	69	65	65	69
YOR356W	82	86	86	82
YOR357C	23	20	20	23
YOR358W	72	64	64	72
YOR359W	17	10	10	17
YOR360C	24	30	30	24
YOR361C	235	237	237	235
YOR362C	383	413	413	383
YOR363C	36	33	33	36
YOR364W	0	4	4	0
YOR365C	6	8	8	6
YOR366W	3	0	0	3
YOR367W	24	25	25	24
YOR368W	18	10	10	18
YOR369C	2756	2850	2850	2756
YOR370C	168	176	176	168
YOR371C	25	28	28	25
YOR372C	27	36	36	27
YOR373W	30	32	32	30
YOR374W	965	1002	1002	965
YOR375C	710	718	718	710
YOR376W	1	0	0	1
YOR376W-A	3	3	3	3
YOR377W	53	45	45	53
YOR378W	15	7	7	15
YOR379C	5	2	2	5
YOR380W	35	36	36	35
YOR381W	34	24	24	34
YOR381W-A	0	1	1	0
YOR382W	780	796	796	780
YOR383C	1977	2078	2078	1977
YOR384W	58	55	55	58
YOR385W	6	12	12	6
YOR386W	27	38	38	27
YOR387C	6	9	9	6
YOR388C	0	0	0	0
YOR389W	7	9	9	7
YOR390W	0	2	2	0
YOR391C	0	0	0	0
YOR392W	0	0	0	0
YOR393W	0	0	0	0
YOR394W	0	0	0	0
YOR394C-A	0	0	0	0
YOR396W	0	0	0	0
YOR396C-A	0	0	0	0
YPL283C	0	0	0	0
YPL283W-B	0	0	0	0
YPL283W-A	0	0	0	0
YPL282C	0	0	0	0
YPL281C	0	0	0	0
YPL280W	0	0	0	0
YPL279C	3	0	0	3
YPL278C	3	1	1	3
YPL277C	7	11	11	7
YPL276W	0	0	0	0
YPL275W	0	2	2	0
YPL274W	105	111	111	105
YPL273W	116	136	136	116
YPL272C	17	15	15	17
YPL271W	67	73	73	67
YPL270W	114	108	108	114
YPL269W	19	17	17	19
YPL268W	31	39	39	31
YPL267W	11	10	10	11
YPL266W	77	89	89	77
YPL265W	250	258	258	250
YPL264C	12	12	12	12
YPL263C	68	72	72	68
YPL262W	213	207	207	213
YPL261C	4	1	1	4
YPL260W	104	116	116	104
YPL259C	46	56	56	46
YPL258C	15	18	18	15
tW(CCA)P	2	0	0	2
YPL257W-B	0	0	0	0
YPL257W-A	0	0	0	0
YPL257W	5	4	4	5
YPL256C	62	57	57	62
YPL255W	26	25	25	26
YPL254W	22	32	32	22
YPL253C	8	6	6	8
YPL252C	82	76	76	82
YPL251W	42	37	37	42
YPL250C	87	69	69	87
YPL249C-A	1025	989	989	1025
YPL250W-A	932	888	888	932
YPL249C	75	68	68	75
YPL248C	28	29	29	28
YPL247C	145	157	157	145
YPL246C	125	144	144	125
YPL245W	63	58	58	63
YPL244C	52	55	55	52
YPL243W	97	92	92	97
YPL242C	50	54	54	50
YPL241C	8	11	11	8
YPL240C	166	186	186	166
YPL239W	57	41	41	57
YPL238C	127	129	129	127
YPL237W	312	308	308	312
YPL236C	26	21	21	26
YPL235W	130	143	143	130
YPL234C	288	268	268	288
YPL233W	24	28	28	24
YPL232W	190	214	214	190
YPL231W	2129	2079	2079	2129
YPL230W	69	79	79	69
YPL229W	12	17	17	12
YPL228W	38	29	29	38
YPL227C	44	47	47	44
YPL226W	319	316	316	319
YPL225W	98	93	93	98
YPL224C	115	98	98	115
YPL223C	20	17	17	20
YPL222W	47	54	54	47
YPL222C-A	11	13	13	11
YPL221W	206	262	262	206
YPL220W	273	322	322	273
YPL219W	29	21	21	29
YPL218W	289	265	265	289
YPL217C	103	123	123	103
YPL216W	27	11	11	27
YPL215W	49	51	51	49
YPL214C	56	53	53	56
YPL213W	21	20	20	21
YPL212C	72	81	81	72
YPL211W	103	111	111	103
YPL210C	82	68	68	82
YPL209C	6	9	9	6
YPL208W	31	36	36	31
YPL207W	122	126	126	122
YPL206C	92	90	90	92
YPL205C	3	5	5	3
YPL204W	162	217	217	162
YPL203W	124	119	119	124
YPL202C	32	33	33	32
YPL201C	5	2	2	5
YPL200W	2	0	0	2
YPL199C	60	65	65	60
YPL198W	127	94	94	127
snR59	0	1	1	0
YPL197C	60	53	53	60
YPL196W	55	70	70	55
YPL195W	76	71	71	76
YPL194W	17	13	13	17
YPL193W	23	37	37	23
YPL192C	3	4	4	3
YPL191C	18	11	11	18
YPL190C	158	176	176	158
YPL189C-A	29	18	18	29
YPL189W	0	5	5	0
YPL188W	30	27	27	30
YPL187W	0	0	0	0
YPL186C	36	22	22	36
YPL185W	17	5	5	17
YPL184C	119	119	119	119
YPL183W-A	11	12	12	11
YPL183C	31	24	24	31
YPL182C	26	27	27	26
YPL181W	114	138	138	114
YPL180W	65	46	46	65
YPL179W	118	111	111	118
tE(UUC)P	0	0	0	0
YPL178W	117	130	130	117
YPL177C	97	107	107	97
YPL176C	100	107	107	100
YPL175W	49	36	36	49
YPL174C	19	22	22	19
YPL173W	57	44	44	57
YPL172C	52	40	40	52
YPL171C	6	5	5	6
YPL170W	103	123	123	103
YPL169C	76	78	78	76
YPL168W	32	31	31	32
YPL167C	22	30	30	22
YPL166W	15	15	15	15
YPL165C	49	39	39	49
YPL164C	31	24	24	31
YPL163C	217	218	218	217
YPL162C	28	23	23	28
YPL161C	20	23	23	20
YPL160W	313	340	340	313
YPL159C	41	42	42	41
YPL158C	21	17	17	21
YPL157W	13	20	20	13
YPL156C	28	28	28	28
YPL155C	35	54	54	35
YPL154C	1003	980	980	1003
YPL153C	18	17	17	18
YPL152W-A	0	0	0	0
YPL152W	20	19	19	20
YPL151C	52	56	56	52
YPL150W	49	38	38	49
YPL149W	37	36	36	37
YPL148C	12	7	7	12
YPL147W	16	29	29	16
YPL146C	49	47	47	49
YPL145C	128	133	133	128
YPL144W	19	7	7	19
snR17b	1	4	4	1
YPL143W	1146	1127	1127	1146
YPL142C	1000	953	953	1000
YPL141C	33	40	40	33
YPL140C	30	33	33	30
YPL139C	37	46	46	37
YPL138C	17	19	19	17
YPL137C	107	104	104	107
YPL136W	3	10	10	3
YPL135W	142	156	156	142
YPL135C-A	48	56	56	48
YPL134C	49	44	44	49
YPL133C	25	23	23	25
YPL132W	22	18	18	22
YPL131W	2526	2669	2669	2526
YPL130W	1	1	1	1
YPL129W	89	75	75	89
YPL128C	39	25	25	39
YPL127C	114	113	113	114
YPL126W	95	73	73	95
YPL125W	45	52	52	45
YPL124W	12	4	4	12
YPL123C	26	31	31	26
YPL122C	31	20	20	31
YPL121C	1	1	1	1
YPL120W	12	22	22	12
YPL119C-A	3	1	1	3
YPL119C	33	22	22	33
YPL118W	83	79	79	83
YPL117C	89	98	98	89
YPL116W	51	50	50	51
YPL115C	64	65	65	64
YPL114W	24	13	13	24
YPL113C	32	20	20	32
YPL112C	36	30	30	36
tM(CAU)P	0	0	0	0
YPL111W	194	160	160	194
YPL110C	110	112	112	110
YPL109C	28	16	16	28
YPL108W	8	16	16	8
YPL107W	15	21	21	15
YPL106C	973	1025	1025	973
YPL105C	149	122	122	149
YPL104W	36	39	39	36
YPL103C	38	32	32	38
YPL102C	5	8	8	5
YPL101W	59	47	47	59
YPL100W	45	45	45	45
YPL099C	25	24	24	25
YPL098C	67	60	60	67
YPL097W	20	20	20	20
YPL096C-A	15	30	30	15
YPL096W	43	36	36	43
YPL095C	96	68	68	96
YPL094C	144	135	135	144
YPL093W	84	83	83	84
YPL092W	126	110	110	126
YPL091W	216	193	193	216
YPL090C	473	553	553	473
YPL089C	154	171	171	154
YPL088W	102	85	85	102
YPL087W	153	129	129	153
YPL086C	60	62	62	60
YPL085W	128	142	142	128
YPL084W	75	88	88	75
YPL083C	19	9	9	19
YPL082C	45	45	45	45
YPL081W	53	56	56	53
YPL080C	1	1	1	1
YPL079W	1497	1475	1475	1497
YPL078C	133	124	124	133
YPL077C	11	10	10	11
YPL076W	28	24	24	28
YPL075W	85	118	118	85
YPL074W	38	40	40	38
YPL073C	5	9	9	5
YPL072W	16	35	35	16
